Post_Text,Emotions
i feel no remorse about doing this it was unsuccessful and a learning process for me in the development of this blog,sadness
i feel like thats almost ok since no political party in the uk ever seems to reach out to young voters,joy
i was feeling quite broke,sadness
i still feel like i got hit by a car i walked away only shaken up and not seriously damaged,fear
i feel dirty even admitting that ive seen it much less own it on dvd,sadness
i feel it is safe to say that i will send my first v and v for the matter before the end of the year,joy
i feel invigorated by the,joy
i feel pity for gatsby because the longing he feels for the past is so evident,love
im sick of being dependent even partially so on someone that makes me feel so unwelcome,sadness
i feel like it was pathetic myself hellip hellip even if any director saw it they wouldn t want me so rather than a drama i want to try a sitcom,sadness
i still feel mentally in the game but a string of unfortunate events most i haven t written about had me sitting on the sidelines temporarily,sadness
i feel super lucky to have been able to visit it was definitely an unforgettable part of our trip,joy
i feel ok much better and stronger than i did a few weeks ago,joy
i was a child this song makes me smile because i was brought up the mediterranean because you only love the sea when you feel it in your bones when it makes you frightened and when it surprise you every day somehow so many ways,fear
im feeling gloomy today,sadness
i will be honest it did feel a little strange being in the company of such greatness,surprise
