Post_Text,Emotions
i feel like such a vital part of the branch as a missionary and its a lot different in a big ward,joy
i can t get past feeling like a poseur to become an advocate i was ecstatic to see that keiko zoll has done it,joy
i was heartsick or feeling overly romantic and i dont even feel like ive made any connections like that,love
i felt sad when a friend of mine died and i felt that something had irrevocably gone away from me,sadness
i end up feeling exhausted for all the rest of the day,sadness
i feel so shitty right now i just arugh,sadness
i dont think that is true and i have tried to explain my feelings but he replies that if i am submissive to him i wouldnt question his authority on the subject,sadness
im feeling more festive,joy
i feel like i finally entered or accepted that i ve entered the mother part of life,joy
i feel like i ve welcomed freedom into my life over the past several years,joy
i feel resentful that it hurts so much but i m also grateful she said for what i can do including disco swimming and even taking the stairs,anger
i remember looking out car windows as i was passengered around those first few months and feeling vaguely surprised as i was already deep in shock at how different things looked,surprise
i feel disgusted when need to act cute like the actions of gwiyomi,anger
i feel like parts of me that were repressed and buried for so long are just now surfacing,sadness
im feeling a little less disheartened about it,sadness
i feel quite proud of myself and its a wonderful feeling after years of feeling anything but,joy
