Post_Text,Emotions
i went down superdrug it was usually make up or sometimes bunches of hair bands or if i was feeling brave some of them metal hair clips with the flowers stuck on,joy
i didnt feel like i missed anything at all,sadness
i stayed under the freezing stream maybe a few minutes longer than i would have otherwise enjoying the feeling of water over my abused body,sadness
i don t want him to feel unwelcome in this house,sadness
i have that overwhelming feeling of not being good enough recently,joy
i just feel pathetic holding on when theres obviously nothing for me to hold on to,sadness
when i damaged my wristwatch which i liked very much,anger
i feel more anxious than i have in quite some time in fact,fear
i think i might be lacking in judgment about what matters and what doesnt but why do i feel like this is just going to go away in the most unfortunate regretful way possible,sadness
i was feeling a little skeptical that it would arrive on time the situation was not improved by the fact that despite various perfect party setups seeking in ffxi nobody was bothering to set them up including me but duh im lazy,fear
i was feeling a little like a cold was coming on,anger
i cant change how he feels find the positive,joy
i totally passed this one up when it first appeared on xbla but it s now on sony s handheld and it feels like a pretty perfect fit,joy
i am feeling i still should be caring and concerned,love
